UTC_TIME,ACP SAMPLING TIME,TCOH-OVEN HEATER TEMPERATURE,TCOW-OVEN WALL TEMPERATURE,PS-OVEN PRESSURE,EVALVE V1 STATUS,EVALVE V2 STATUS,EVALVE VT STATUS
2005-01-14T09:54:40:175,2653.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:40:300,2653.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:40:425,2653.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:40:550,2654,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:40:675,2654.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:40:800,2654.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:40:925,2654.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:050,2654.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:175,2654.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:300,2654.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:425,2654.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:550,2655,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:675,2655.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:800,2655.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:41:925,2655.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:050,2655.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:175,2655.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:300,2655.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:425,2655.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:550,2656,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:675,2656.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:800,2656.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:42:925,2656.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:050,2656.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:175,2656.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:300,2656.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:425,2656.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:550,2657,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:675,2657.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:800,2657.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:43:925,2657.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:050,2657.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:175,2657.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:300,2657.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:425,2657.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:550,2658,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:675,2658.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:800,2658.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:44:925,2658.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:050,2658.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:175,2658.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:300,2658.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:425,2658.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:550,2659,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:675,2659.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:800,2659.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:45:925,2659.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:050,2659.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:175,2659.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:300,2659.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:425,2659.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:550,2660,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:675,2660.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:800,2660.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:46:925,2660.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:050,2660.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:175,2660.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:300,2660.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:425,2660.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:550,2661,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:675,2661.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:800,2661.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:47:925,2661.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:050,2661.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:175,2661.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:300,2661.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:425,2661.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:550,2662,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:675,2662.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:800,2662.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:48:925,2662.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:050,2662.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:175,2662.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:300,2662.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:425,2662.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:550,2663,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:675,2663.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:800,2663.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:49:925,2663.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:050,2663.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:175,2663.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:300,2663.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:425,2663.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:550,2664,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:675,2664.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:800,2664.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:50:925,2664.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:050,2664.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:175,2664.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:300,2664.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:425,2664.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:550,2665,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:675,2665.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:800,2665.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:51:925,2665.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:050,2665.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:175,2665.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:300,2665.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:425,2665.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:550,2666,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:675,2666.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:800,2666.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:52:925,2666.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:050,2666.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:175,2666.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:300,2666.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:425,2666.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:550,2667,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:675,2667.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:800,2667.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:53:925,2667.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:050,2667.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:175,2667.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:300,2667.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:425,2667.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:550,2668,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:675,2668.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:800,2668.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:54:925,2668.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:050,2668.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:175,2668.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:300,2668.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:425,2668.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:550,2669,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:675,2669.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:800,2669.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:55:925,2669.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:050,2669.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:175,2669.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:300,2669.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:425,2669.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:550,2670,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:675,2670.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:800,2670.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:56:925,2670.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:050,2670.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:175,2670.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:300,2670.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:425,2670.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:550,2671,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:675,2671.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:800,2671.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:57:925,2671.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:050,2671.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:175,2671.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:300,2671.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:425,2671.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:550,2672,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:675,2672.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:800,2672.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:58:925,2672.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:050,2672.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:175,2672.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:300,2672.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:425,2672.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:550,2673,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:675,2673.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:800,2673.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:54:59:925,2673.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:050,2673.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:175,2673.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:300,2673.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:425,2673.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:550,2674,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:675,2674.125,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:800,2674.25,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:00:925,2674.375,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:01:050,2674.5,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:01:175,2674.625,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:01:300,2674.75,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:01:425,2674.875,-66.71,-47.296,138.109,0,0,0
2005-01-14T09:55:01:550,2675,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:01:675,2675.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:01:800,2675.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:01:925,2675.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:050,2675.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:175,2675.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:300,2675.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:425,2675.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:550,2676,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:675,2676.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:800,2676.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:02:925,2676.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:050,2676.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:175,2676.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:300,2676.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:425,2676.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:550,2677,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:675,2677.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:800,2677.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:03:925,2677.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:050,2677.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:175,2677.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:300,2677.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:425,2677.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:550,2678,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:675,2678.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:800,2678.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:04:925,2678.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:050,2678.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:175,2678.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:300,2678.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:425,2678.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:550,2679,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:675,2679.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:800,2679.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:05:925,2679.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:050,2679.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:175,2679.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:300,2679.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:425,2679.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:550,2680,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:675,2680.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:800,2680.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:06:925,2680.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:050,2680.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:175,2680.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:300,2680.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:425,2680.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:550,2681,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:675,2681.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:800,2681.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:07:925,2681.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:050,2681.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:175,2681.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:300,2681.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:425,2681.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:550,2682,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:675,2682.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:800,2682.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:08:925,2682.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:050,2682.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:175,2682.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:300,2682.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:425,2682.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:550,2683,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:675,2683.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:800,2683.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:09:925,2683.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:050,2683.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:175,2683.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:300,2683.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:425,2683.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:550,2684,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:675,2684.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:800,2684.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:10:925,2684.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:050,2684.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:175,2684.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:300,2684.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:425,2684.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:550,2685,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:675,2685.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:800,2685.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:11:925,2685.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:050,2685.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:175,2685.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:300,2685.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:425,2685.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:550,2686,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:675,2686.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:800,2686.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:12:925,2686.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:050,2686.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:175,2686.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:300,2686.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:425,2686.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:550,2687,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:675,2687.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:800,2687.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:13:925,2687.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:050,2687.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:175,2687.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:300,2687.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:425,2687.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:550,2688,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:675,2688.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:800,2688.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:14:925,2688.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:050,2688.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:175,2688.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:300,2688.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:425,2688.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:550,2689,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:675,2689.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:800,2689.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:15:925,2689.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:050,2689.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:175,2689.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:300,2689.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:425,2689.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:550,2690,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:675,2690.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:800,2690.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:16:925,2690.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:050,2690.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:175,2690.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:300,2690.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:425,2690.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:550,2691,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:675,2691.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:800,2691.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:17:925,2691.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:050,2691.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:175,2691.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:300,2691.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:425,2691.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:550,2692,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:675,2692.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:800,2692.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:18:925,2692.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:050,2692.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:175,2692.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:300,2692.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:425,2692.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:550,2693,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:675,2693.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:800,2693.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:19:925,2693.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:050,2693.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:175,2693.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:300,2693.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:425,2693.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:550,2694,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:675,2694.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:800,2694.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:20:925,2694.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:050,2694.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:175,2694.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:300,2694.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:425,2694.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:550,2695,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:675,2695.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:800,2695.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:21:925,2695.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:050,2695.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:175,2695.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:300,2695.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:425,2695.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:550,2696,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:675,2696.125,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:800,2696.25,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:22:925,2696.375,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:23:050,2696.5,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:23:175,2696.625,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:23:300,2696.75,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:23:425,2696.875,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:23:550,2697,-67.674,-48.261,138.109,0,0,0
2005-01-14T09:55:23:675,2697.125,-67.674,-48.261,138.109,0,0,0
