         "UTC_ABS_TIME","ABS_TIME","ABS_SEC","NA","NA","NA","GC1TMPR","H2RESP","H2COLP","H2TMPR","START","END",       "X1",       "M2",       "M3",       "M4",       "M5",       "M6",       "M7",       "M8",       "M9",      "M10",      "M11",      "M12",      "M13",      "M14",      "M15",      "M16",      "M17",      "M18",      "M19",      "X20",      "M20",      "M21",      "M22",      "M23",      "M24",      "M25",      "M26",      "M27",      "M28",      "M29",      "M30",      "M31",      "M32",      "M33",      "M34",      "M35",      "M36",      "M37",      "M38",      "M39",      "M40",      "M41",      "M42",      "M43",      "M44",      "M45",      "M46",      "M47",      "M48",      "M49",      "M50",      "M51",      "M52",      "M53",      "M54",      "M55",      "M56",      "M57",      "M58",      "M59",      "M60",      "M61",      "M62",      "M63",      "M64",      "M65",      "M66",      "M67",      "M68",      "M69",      "M70",      "M71",      "M72",      "M73",      "M74",      "M75",      "M76",      "M77",      "M78",      "M79",      "M80",      "M81",      "M82",      "M83",      "M84",      "M85",      "M86",      "M87",      "M88",      "M89",      "M90",      "M91",      "M92",      "M93",      "M94",      "M95",      "M96",      "M97",      "M98",      "M99",     "M100",     "M101",     "M102",     "M103",     "M104",     "M105",     "M106",     "M107",     "M108",     "M109",     "M110",     "M111",     "M112",     "M113",     "M114",     "M115",     "M116",     "M117",     "M118",     "M119",     "M120",     "M121",     "M122",     "M123",     "M124",     "M125",     "M126",     "M127",     "M128",     "M129",     "M130",     "M131",     "M132",     "M133",     "M134",     "M135",     "M136",     "M137",     "M138",     "M139",     "M140",     "M141",      "T1A",      "T1B",      "T1C",      "T2A",      "T2B",      "T2C",      "T3A",      "T3B",      "T3C",      "T4A",      "T4B",      "T4C",      "T5A",      "T5B",      "T5C","SEQ_CNTR",  "GCMS_GMT","GCMS_DATE",   "GCMS_TIME","AB","SUBSWP","SCN_CNT",  "MET_TIME"
2005-01-14T10:24:06.947,   8674536, 4467.625,   0,   0,   0,    31.76,  3.2347,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   348432.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,      217.7,      217.7,    16114.9,    48998.2,   158754.3,  2048998.0,  2880009.0,    48998.2,    17203.8,      871.0,      435.5,      435.5,        0.0,        0.0,      217.7,     2395.4,    13066.2,    62935.5,   136106.2,   440984.3,   125435.5,   136106.2,     2831.0,        0.0,      871.0,      653.3,      217.7,        0.0,     1524.3,     3048.7,    12630.6,     8057.4,    26350.1,    13501.7,    22430.3,    18292.6,     1306.6,        0.0,      217.7,        0.0,        0.0,      653.3,     2177.7,      871.0,     1742.1,     2177.7,    10017.4,     8710.8,     2613.2,      653.3,      217.7,        0.0,        0.0,        0.0,      653.3,      653.3,      653.3,     1524.3,     6315.3,     2395.4,     4137.6,     4137.6,        0.0,      217.7,      435.5,        0.0,        0.0,      217.7,     1959.9,     3702.0,     2395.4,     1088.8,     6097.5,     4355.4,     2613.2,      653.3,      217.7,      217.7,      435.5,        0.0,      653.3,      217.7,     4573.1,     1742.1,     1524.3,     1524.3,     4573.1,     1524.3,      217.7,      653.3,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,     3702.0,     1524.3,      435.5,     2177.7,     2177.7,     1742.1,      653.3,      217.7,      217.7,      217.7,     1088.8,      217.7,     1306.6,        0.0,     1088.8,     1306.6,      653.3,      653.3,     1306.6,     2177.7,        0.0,      653.3,        0.0,      435.5,        0.0,      217.7,      217.7,      217.7,      871.0,      653.3,     1742.1,      217.7,      217.7,      217.7,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   147212.5,   147212.5,   147212.5,   222996.5,   237151.5,   237151.5,        0.0,        0.0,        0.0,     62511, 1160692.136, 2005-01-14, T10:24:52.136,   B,     128,       34, 90867.62500
2005-01-14T10:24:30.494,   8675135, 4476.984,   0,   0,   0,    30.21,  3.3419,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   384146.3,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    15897.2,    48998.2,   158754.3,  2048998.0,  2830139.0,    48998.2,    16986.0,      653.3,      653.3,        0.0,      217.7,        0.0,      435.5,     1959.9,     9581.8,    78614.9,   115200.3,   421602.7,   136106.2,   136106.2,     3702.0,      435.5,        0.0,      435.5,      217.7,        0.0,      871.0,     4137.6,    17857.1,     5662.0,    31358.8,    13937.2,    22648.0,    17857.1,     1959.9,        0.0,      217.7,        0.0,      217.7,     1088.8,     1742.1,        0.0,     3048.7,     1742.1,    13937.2,    10888.5,     3702.0,     1959.9,        0.0,        0.0,      217.7,      653.3,      653.3,      435.5,     1088.8,      871.0,     7839.7,     2177.7,     2395.4,     3484.3,      217.7,        0.0,      217.7,        0.0,        0.0,     1088.8,     3484.3,     5226.4,     3048.7,     1088.8,     8493.0,     3484.3,     3266.5,     2177.7,      217.7,      217.7,        0.0,        0.0,        0.0,      217.7,     5008.7,     1959.9,     1959.9,     1306.6,     5226.4,     2831.0,      217.7,     1306.6,        0.0,        0.0,        0.0,      217.7,      435.5,      217.7,     2613.2,     1306.6,     1742.1,     1088.8,     2831.0,     1306.6,      217.7,      871.0,        0.0,        0.0,     1088.8,      435.5,     1306.6,      217.7,      653.3,      435.5,     1088.8,      653.3,      871.0,        0.0,      217.7,      435.5,        0.0,      217.7,      217.7,      435.5,      871.0,        0.0,      435.5,      653.3,        0.0,      435.5,      217.7,      653.3,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,   147212.5,   147212.5,   158754.3,   237151.5,   237151.5,   237151.5,        0.0,        0.0,        0.0,     62521, 1160702.761, 2005-01-14, T10:25:02.760,   B,     128,       44, 90876.98438
2005-01-14T10:24:39.869,   8675739, 4486.422,   0,   0,   0,    30.21,  3.3419,  2.2172,   26.71,      2,  141,   158754.3,        0.0,   366071.4,        0.0,      217.7,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,    17203.8,    55749.1,   147212.5,  2091463.0,  2880009.0,    48998.2,    17639.3,      653.3,      871.0,     1306.6,      217.7,      435.5,        0.0,     2177.7,     9364.1,    62935.5,   125435.5,   402656.7,   147212.5,   147212.5,     2831.0,      217.7,        0.0,      217.7,        0.0,        0.0,     1959.9,     4790.9,    15026.1,     8710.8,    31358.8,    13719.5,    23954.7,    18945.9,      871.0,      217.7,        0.0,        0.0,        0.0,     1742.1,     1524.3,      435.5,     3919.8,     1306.6,     9799.6,     6097.5,     3266.5,     2395.4,        0.0,      653.3,        0.0,        0.0,      435.5,      435.5,     1306.6,      871.0,     8928.5,     1088.8,     3484.3,     5226.4,      435.5,      217.7,        0.0,        0.0,      653.3,      217.7,     1742.1,     2395.4,     2177.7,     1306.6,     6968.6,     4573.1,     1306.6,     2613.2,      217.7,      435.5,        0.0,        0.0,      217.7,      653.3,     9146.3,     1306.6,     3266.5,      871.0,     4137.6,     1959.9,      653.3,     1306.6,        0.0,      217.7,        0.0,      653.3,      217.7,      435.5,     3048.7,     2395.4,     1524.3,      653.3,     1524.3,     1524.3,      217.7,        0.0,        0.0,      217.7,      435.5,        0.0,      871.0,      435.5,      435.5,     1088.8,      653.3,        0.0,      217.7,      217.7,      217.7,      217.7,        0.0,        0.0,      653.3,        0.0,     1306.6,      217.7,      435.5,      435.5,        0.0,      653.3,      217.7,      435.5,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   147212.5,   147212.5,   147212.5,   237151.5,   237151.5,   251742.1,        0.0,        0.0,        0.0,     62529, 1160711.261, 2005-01-14, T10:25:11.260,   B,     128,       54, 90886.42188
2005-01-14T10:24:49.322,   8676343, 4495.859,   0,   0,   0,    30.21,  3.3419,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   348432.0,        0.0,        0.0,      435.5,      217.7,      217.7,        0.0,        0.0,        0.0,    16768.2,    48998.2,   158754.3,  2048998.0,  2880009.0,    42682.9,    15461.6,      653.3,      217.7,      435.5,        0.0,        0.0,      217.7,     1959.9,     8710.8,    70557.4,   125435.5,   421602.7,   147212.5,   147212.5,     4573.1,      217.7,      435.5,      653.3,        0.0,      653.3,     1742.1,     3702.0,    14590.5,     8928.5,    31358.8,    10017.4,    20470.3,    16114.9,     1524.3,        0.0,        0.0,        0.0,      217.7,      871.0,      653.3,     1306.6,     2613.2,     1959.9,    10017.4,     5444.2,     1524.3,      435.5,        0.0,        0.0,      217.7,      217.7,      435.5,      871.0,     3048.7,      435.5,    10452.9,     2395.4,     3266.5,     3919.8,      871.0,        0.0,      435.5,      871.0,        0.0,        0.0,     1742.1,     4790.9,     1959.9,     1088.8,     5444.2,     4573.1,     1524.3,     1088.8,      435.5,        0.0,      217.7,        0.0,      435.5,      217.7,     6533.1,     1959.9,     2613.2,     1959.9,     5662.0,     1088.8,      217.7,      871.0,        0.0,      217.7,        0.0,        0.0,      653.3,      435.5,     2613.2,     1524.3,     2395.4,     1742.1,     2395.4,     1742.1,      217.7,      217.7,      217.7,        0.0,      653.3,      217.7,      871.0,      217.7,     1306.6,      653.3,      653.3,      653.3,      871.0,      871.0,        0.0,        0.0,      435.5,     1088.8,      653.3,      653.3,      435.5,      653.3,      871.0,        0.0,     1088.8,      435.5,      653.3,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,   147212.5,   147212.5,   147212.5,   237151.5,   237151.5,   222996.5,        0.0,        0.0,        0.0,     62538, 1160720.761, 2005-01-14, T10:25:20.760,   B,     128,       64, 90895.85938
2005-01-14T10:24:58.822,   8676943, 4505.234,   0,   0,   0,    31.37,  3.3419,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   366071.4,        0.0,      217.7,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,    14372.8,    48998.2,   170731.7,  2134364.0,  2930314.0,    48998.2,    17857.1,     1524.3,      653.3,      435.5,      435.5,        0.0,        0.0,     1959.9,     6968.6,    70557.4,   125435.5,   440984.3,   136106.2,   147212.5,     3484.3,      435.5,      653.3,      217.7,        0.0,      435.5,     2613.2,     1524.3,    15679.4,     4790.9,    25696.8,    11541.8,    17639.3,    16114.9,     1088.8,      435.5,        0.0,      217.7,      435.5,     1742.1,     1524.3,      653.3,     3919.8,     1524.3,    11106.2,     9799.6,     1306.6,     1959.9,      435.5,        0.0,        0.0,        0.0,      653.3,      435.5,     1088.8,     1306.6,     8710.8,     3919.8,     5662.0,     5008.7,     1088.8,      435.5,        0.0,      217.7,      435.5,      653.3,     2395.4,     3702.0,     5879.7,     1088.8,     7839.7,     3484.3,     1959.9,     2177.7,      435.5,        0.0,      217.7,        0.0,        0.0,        0.0,     5444.2,     2831.0,     1959.9,      653.3,     4355.4,     1524.3,      871.0,      653.3,      217.7,        0.0,      435.5,        0.0,      435.5,      435.5,     2831.0,     1524.3,     1088.8,     1088.8,      871.0,      871.0,      871.0,      653.3,        0.0,      217.7,      435.5,        0.0,     1088.8,      435.5,     1088.8,        0.0,      871.0,      435.5,      217.7,      435.5,      217.7,      653.3,      217.7,      871.0,     1088.8,        0.0,     1088.8,      217.7,      217.7,      653.3,     1306.6,      653.3,      217.7,      871.0,        0.0,        0.0,      217.7,        0.0,      217.7,      217.7,        0.0,      217.7,        0.0,   147212.5,   147212.5,   147212.5,   237151.5,   222996.5,   222996.5,        0.0,        0.0,        0.0,     62547, 1160730.511, 2005-01-14, T10:25:30.510,   B,     128,       74, 90905.23438
2005-01-14T10:25:08.119,   8677548, 4514.688,   0,   0,   0,    30.98,  3.2347,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   384146.3,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,    19163.7,    48998.2,   158754.3,  2048998.0,  2880009.0,    48998.2,    14372.8,     1088.8,      653.3,      435.5,        0.0,      435.5,        0.0,     1959.9,     8710.8,    55749.1,   125435.5,   440984.3,   136106.2,   147212.5,     4355.4,      435.5,        0.0,      653.3,        0.0,      653.3,     2831.0,     3702.0,    18945.9,     6968.6,    31358.8,    17857.1,    22865.8,    17421.6,      435.5,        0.0,        0.0,        0.0,      435.5,     1088.8,     2177.7,     1524.3,     2831.0,     3484.3,    10670.7,     8493.0,     1742.1,     1088.8,        0.0,        0.0,        0.0,      435.5,      871.0,      871.0,     1088.8,      435.5,     6315.3,     3048.7,     6315.3,     4790.9,      435.5,      217.7,        0.0,        0.0,        0.0,        0.0,     2613.2,     3048.7,     3702.0,     1306.6,     8493.0,     4355.4,      653.3,     3048.7,      871.0,      217.7,      217.7,        0.0,        0.0,        0.0,     6750.8,     3702.0,     1524.3,     1306.6,     4573.1,     2613.2,      871.0,     1306.6,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,     1742.1,     1524.3,     1088.8,      435.5,      653.3,     2177.7,      653.3,      653.3,        0.0,        0.0,      653.3,        0.0,     1524.3,      435.5,     2177.7,     1524.3,      435.5,      871.0,      653.3,      435.5,        0.0,        0.0,      217.7,      217.7,      217.7,      435.5,     1524.3,        0.0,     1088.8,      435.5,      653.3,      435.5,      435.5,      653.3,      653.3,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   147212.5,   147212.5,   147212.5,   237151.5,   237151.5,   237151.5,        0.0,        0.0,        0.0,     62557, 1160741.136, 2005-01-14, T10:25:41.136,   B,     128,       84, 90914.68750
2005-01-14T10:25:17.572,   8678152, 4524.125,   0,   0,   0,    30.98,  3.2347,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   366071.4,      217.7,        0.0,      217.7,        0.0,        0.0,      217.7,      217.7,        0.0,    16550.5,    42682.9,   147212.5,  2048998.0,  2830139.0,    48998.2,    16332.7,     1088.8,      435.5,      217.7,      217.7,        0.0,      435.5,     1088.8,     8710.8,    62935.5,   125435.5,   402656.7,   136106.2,   125435.5,     3702.0,      435.5,      653.3,        0.0,        0.0,      217.7,     2177.7,     4355.4,    15679.4,     6097.5,    31358.8,    16768.2,    27003.4,    19163.7,     2613.2,      435.5,      217.7,      435.5,      217.7,     1742.1,     1959.9,      871.0,     3048.7,     1742.1,    10670.7,     6750.8,     3048.7,      871.0,        0.0,        0.0,        0.0,        0.0,      435.5,        0.0,     1306.6,     1524.3,     6750.8,     1959.9,     4137.6,     3919.8,      217.7,      435.5,        0.0,      217.7,      435.5,      653.3,     2613.2,     1742.1,     5226.4,     1742.1,     8928.5,     5008.7,     2177.7,      871.0,      217.7,      217.7,        0.0,        0.0,        0.0,      435.5,     4355.4,     3048.7,     1088.8,     1088.8,     3484.3,     2831.0,      871.0,      653.3,      217.7,        0.0,      653.3,      217.7,      435.5,      217.7,     1742.1,     1524.3,     2395.4,     1088.8,     1524.3,     1306.6,      653.3,      435.5,        0.0,        0.0,      871.0,      217.7,      871.0,      217.7,     1306.6,     1088.8,      871.0,     1088.8,     1524.3,     1088.8,        0.0,        0.0,      217.7,        0.0,        0.0,      871.0,      653.3,      435.5,     1088.8,     1088.8,      435.5,      871.0,      217.7,      217.7,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   158754.3,   147212.5,   147212.5,   222996.5,   237151.5,   222996.5,        0.0,        0.0,        0.0,     62565, 1160749.511, 2005-01-14, T10:25:49.511,   B,     128,       94, 90924.12500
2005-01-14T10:25:26.931,   8678751, 4533.484,   0,   0,   0,    30.98,  3.2347,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   384146.3,        0.0,      217.7,      217.7,        0.0,        0.0,      217.7,        0.0,        0.0,    16114.9,    55749.1,   158754.3,  2048998.0,  2880009.0,    42682.9,    14590.5,      217.7,     1306.6,      653.3,        0.0,        0.0,        0.0,     1524.3,    11541.8,    70557.4,   125435.5,   421602.7,   147212.5,   147212.5,     3919.8,      435.5,        0.0,     1306.6,        0.0,      871.0,     1306.6,     3484.3,    16986.0,     6968.6,    31358.8,    15461.6,    18510.4,    17639.3,        0.0,      435.5,        0.0,        0.0,      217.7,      653.3,     2177.7,      653.3,     2395.4,      871.0,     7186.4,     4137.6,     3048.7,     1524.3,      217.7,        0.0,      217.7,      217.7,      435.5,      871.0,     1524.3,     1306.6,     6968.6,     2177.7,     3702.0,     4355.4,      871.0,        0.0,      435.5,        0.0,      435.5,      435.5,     2177.7,     3266.5,     2395.4,     1524.3,     5444.2,     1959.9,     2613.2,     1306.6,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,     6315.3,     3048.7,     1742.1,     1306.6,     4790.9,      871.0,      435.5,     1088.8,        0.0,        0.0,      217.7,      217.7,      653.3,        0.0,     2395.4,      871.0,      217.7,      435.5,     2613.2,     1524.3,      871.0,     1088.8,      217.7,      217.7,      435.5,      435.5,     1524.3,        0.0,     1306.6,     1524.3,      871.0,      217.7,      435.5,      217.7,        0.0,      217.7,      435.5,     1088.8,      435.5,      871.0,      217.7,     1306.6,      217.7,      435.5,      871.0,      653.3,      871.0,      435.5,      217.7,      217.7,      435.5,        0.0,      217.7,        0.0,      217.7,        0.0,      435.5,   147212.5,   147212.5,   147212.5,   237151.5,   222996.5,   237151.5,        0.0,        0.0,        0.0,     62574, 1160759.261, 2005-01-14, T10:25:59.261,   B,     128,      104, 90933.48438
2005-01-14T10:25:36.384,   8679355, 4542.922,   0,   0,   0,    30.98,  3.2347,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   384146.3,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,      217.7,    16986.0,    48998.2,   147212.5,  2091463.0,  2880009.0,    42682.9,    17203.8,      435.5,      653.3,      217.7,        0.0,        0.0,        0.0,     1959.9,     5226.4,    70557.4,   136106.2,   440984.3,   136106.2,   222996.5,     4573.1,      217.7,      435.5,        0.0,        0.0,      653.3,     1524.3,     2831.0,    12630.6,     5226.4,    36803.1,    15026.1,    23736.9,    19599.3,     1524.3,        0.0,        0.0,        0.0,      217.7,      653.3,     1306.6,     1088.8,     2395.4,     1742.1,    12195.1,     9146.3,     1742.1,     1742.1,      217.7,      217.7,      217.7,      435.5,        0.0,      217.7,      217.7,      653.3,     7839.7,     3266.5,     3048.7,     1959.9,     1306.6,        0.0,        0.0,      435.5,      435.5,        0.0,     2177.7,     3919.8,     4355.4,      653.3,     8057.4,     2177.7,      871.0,     1088.8,      653.3,     1088.8,        0.0,      217.7,      653.3,        0.0,     3919.8,     2177.7,     1742.1,      871.0,     2831.0,     2177.7,      871.0,     1524.3,        0.0,      435.5,      217.7,        0.0,      217.7,      217.7,     1959.9,     1959.9,     1088.8,     1306.6,     2177.7,     1088.8,      653.3,        0.0,      217.7,        0.0,      217.7,        0.0,     3048.7,     1088.8,      653.3,     1306.6,     1742.1,      435.5,      653.3,     1088.8,        0.0,      435.5,        0.0,        0.0,      653.3,      217.7,     1742.1,        0.0,     1306.6,     1306.6,     1524.3,      435.5,      217.7,      217.7,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   136106.2,   136106.2,   147212.5,   222996.5,   237151.5,   222996.5,        0.0,        0.0,        0.0,     62582, 1160767.761, 2005-01-14, T10:26:07.761,   B,     128,      114, 90942.92188
2005-01-14T10:25:45.822,   8681164, 4571.188,   0,   0,   0,    31.76,  3.3419,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   366071.4,      435.5,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,      217.7,    14372.8,    48998.2,   158754.3,  2091463.0,  2880009.0,    48998.2,    13066.2,      871.0,      217.7,     1524.3,        0.0,        0.0,        0.0,     1088.8,     6750.8,    62935.5,   125435.5,   421602.7,   136106.2,   147212.5,     3048.7,        0.0,      871.0,      435.5,        0.0,      435.5,     1088.8,     1306.6,    13719.5,     8275.2,    31358.8,    15461.6,    23519.1,    17203.8,     1306.6,      653.3,        0.0,        0.0,      653.3,      653.3,     1088.8,     1088.8,     1524.3,     4137.6,     9799.6,    10452.9,      653.3,     2613.2,      217.7,      653.3,      653.3,      217.7,      871.0,      217.7,     1742.1,      871.0,     5662.0,     4355.4,     4355.4,     2831.0,     1742.1,      217.7,      217.7,        0.0,      217.7,      653.3,     2177.7,     2613.2,     4355.4,     1959.9,     7621.9,     3266.5,     1306.6,     1742.1,      653.3,      217.7,        0.0,        0.0,      217.7,        0.0,     6097.5,     3048.7,     1306.6,     2177.7,     4573.1,     1088.8,     2177.7,      871.0,      217.7,      217.7,      435.5,        0.0,      653.3,      435.5,     2831.0,     2831.0,      653.3,      435.5,     1306.6,     2177.7,      435.5,      653.3,      217.7,        0.0,      653.3,      217.7,     1306.6,      435.5,      435.5,     1088.8,      871.0,     1306.6,     1088.8,     1306.6,        0.0,      217.7,      217.7,        0.0,      653.3,      217.7,      435.5,      435.5,      217.7,     1306.6,      653.3,      217.7,      653.3,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   158754.3,   147212.5,   158754.3,   222996.5,   237151.5,   222996.5,        0.0,        0.0,        0.0,     62609, 1160796.510, 2005-01-14, T10:26:36.509,   B,     128,      144, 90971.18750
2005-01-14T10:25:55.197,   8681764, 4580.563,   0,   0,   0,    31.76,  3.3419,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   366071.4,      653.3,      217.7,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,    16114.9,    48998.2,   147212.5,  2048998.0,  2880009.0,    42682.9,    14808.3,      871.0,      435.5,      871.0,        0.0,        0.0,        0.0,      217.7,     9799.6,    70557.4,   136106.2,   440984.3,   136106.2,   136106.2,     3484.3,      653.3,      435.5,      435.5,      217.7,      217.7,     1524.3,     4573.1,    15461.6,     6750.8,    31358.8,    16332.7,    21123.6,    18945.9,      871.0,        0.0,        0.0,        0.0,      217.7,      435.5,     1524.3,     1088.8,     2395.4,     1088.8,    11541.8,     8928.5,     3048.7,     1306.6,        0.0,      217.7,        0.0,        0.0,        0.0,      653.3,      217.7,     1306.6,     7404.1,     3266.5,     3919.8,     4355.4,     1742.1,      217.7,        0.0,        0.0,        0.0,      653.3,     1088.8,     1959.9,     3919.8,     1742.1,     6097.5,     1742.1,     1088.8,     1959.9,      435.5,      217.7,        0.0,      435.5,      435.5,      435.5,     5444.2,     1306.6,     2177.7,     1306.6,     4573.1,     1524.3,      871.0,     1306.6,      217.7,        0.0,        0.0,        0.0,      217.7,      653.3,     4137.6,     1742.1,     1524.3,      653.3,     1742.1,      653.3,     1088.8,        0.0,      653.3,      217.7,        0.0,      653.3,     2831.0,      217.7,     1088.8,     1742.1,      435.5,      871.0,      435.5,      871.0,        0.0,        0.0,        0.0,      435.5,      653.3,      435.5,     1088.8,      435.5,        0.0,        0.0,     1306.6,      217.7,      217.7,      217.7,      217.7,      435.5,      435.5,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,   147212.5,   147212.5,   147212.5,   237151.5,   237151.5,   237151.5,        0.0,        0.0,        0.0,     62617, 1160805.010, 2005-01-14, T10:26:45.009,   B,     128,      154, 90980.56250
2005-01-14T10:26:04.619,   8682368, 4590.000,   0,   0,   0,    31.76,  3.3419,  2.2172,   26.71,      2,  141,   147212.5,        0.0,   384146.3,        0.0,        0.0,        0.0,      217.7,        0.0,      217.7,        0.0,      217.7,    17203.8,    48998.2,   147212.5,  2048998.0,  2880009.0,    42682.9,    15897.2,      435.5,      435.5,        0.0,      217.7,        0.0,        0.0,     1306.6,     7186.4,    62935.5,   125435.5,   440984.3,   136106.2,   136106.2,     3048.7,      871.0,      217.7,        0.0,        0.0,     1524.3,     2177.7,     3919.8,    14590.5,     6750.8,    31358.8,    11106.2,    25043.5,    16768.2,      871.0,        0.0,        0.0,        0.0,      217.7,      871.0,      871.0,     1742.1,     2613.2,      653.3,    13501.7,     8275.2,     2613.2,     2395.4,        0.0,        0.0,      217.7,      435.5,      217.7,     1088.8,      435.5,      871.0,     5226.4,     2177.7,     4573.1,     5008.7,     1088.8,      871.0,        0.0,      217.7,      217.7,      217.7,     2395.4,     2177.7,     3484.3,     1306.6,     6097.5,     4573.1,     1959.9,     2177.7,      871.0,      435.5,        0.0,        0.0,      435.5,        0.0,     6533.1,     2613.2,     1742.1,      217.7,     4790.9,     1959.9,      871.0,      653.3,      435.5,        0.0,      217.7,      217.7,      217.7,        0.0,     1959.9,     1742.1,      435.5,     1306.6,     1742.1,      871.0,      435.5,      435.5,      217.7,        0.0,      435.5,        0.0,      871.0,      871.0,      435.5,     1524.3,     1306.6,      435.5,      217.7,      653.3,        0.0,      435.5,      217.7,      217.7,      871.0,        0.0,      871.0,      435.5,      217.7,      435.5,      653.3,      653.3,      871.0,      217.7,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   147212.5,   147212.5,   147212.5,   237151.5,   222996.5,   237151.5,        0.0,        0.0,        0.0,     62626, 1160814.635, 2005-01-14, T10:26:54.634,   B,     128,      164, 90990.00000
2005-01-14T10:26:32.900,   8682972, 4599.438,   0,   0,   0,    30.81,  3.3419,  2.2172,   26.94,      2,  141,   147212.5,        0.0,   384146.3,      217.7,      217.7,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,    16550.5,    55749.1,   158754.3,  2048998.0,  2880009.0,    48998.2,    15461.6,        0.0,        0.0,     1306.6,      217.7,        0.0,        0.0,      653.3,     8928.5,    78614.9,   125435.5,   460801.3,   136106.2,   136106.2,     4355.4,        0.0,        0.0,      217.7,        0.0,        0.0,     2613.2,     3266.5,    15461.6,     5879.7,    31358.8,    11541.8,    16114.9,    20688.1,      871.0,        0.0,      217.7,      217.7,        0.0,     2395.4,     1524.3,      435.5,     2395.4,     1742.1,    10452.9,     5008.7,     3702.0,      871.0,        0.0,        0.0,      217.7,        0.0,      653.3,      653.3,     1306.6,     1306.6,     7404.1,     1524.3,     4573.1,     3484.3,      435.5,      217.7,        0.0,      217.7,        0.0,     1088.8,     3048.7,     2831.0,     4355.4,      653.3,     9799.6,     2395.4,     2395.4,     1524.3,      653.3,        0.0,        0.0,        0.0,      435.5,      435.5,     6750.8,     2613.2,     1306.6,      871.0,     5226.4,     2395.4,     1306.6,     1088.8,        0.0,        0.0,        0.0,      217.7,      871.0,      435.5,     2395.4,     1306.6,     1306.6,        0.0,     1959.9,     1088.8,      217.7,      217.7,      435.5,        0.0,      653.3,        0.0,     1088.8,      217.7,      653.3,      871.0,      435.5,      217.7,      435.5,      217.7,        0.0,        0.0,      217.7,      217.7,      653.3,        0.0,      217.7,      217.7,     1306.6,      653.3,      653.3,      871.0,        0.0,      217.7,      217.7,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   147212.5,   158754.3,   147212.5,   222996.5,   222996.5,   237151.5,        0.0,        0.0,        0.0,     62635, 1160824.010, 2005-01-14, T10:27:04.010,   B,     128,      174, 90999.43750
