         "UTC_ABS_TIME","ABS_TIME","ABS_SEC","NA","NA","NA","ACP_T","ACP_P","UN1","UN2","START","END",       "X1",       "M2",       "M3",       "M4",       "M5",       "M6",       "M7",       "M8",       "M9",      "M10",      "M11",      "M12",      "M13",      "M14",      "M15",      "M16",      "M17",      "M18",      "M19",      "X20",      "M20",      "M21",      "M22",      "M23",      "M24",      "M25",      "M26",      "M27",      "M28",      "M29",      "M30",      "M31",      "M32",      "M33",      "M34",      "M35",      "M36",      "M37",      "M38",      "M39",      "M40",      "M41",      "M42",      "M43",      "M44",      "M45",      "M46",      "M47",      "M48",      "M49",      "M50",      "M51",      "M52",      "M53",      "M54",      "M55",      "M56",      "M57",      "M58",      "M59",      "M60",      "M61",      "M62",      "M63",      "M64",      "M65",      "M66",      "M67",      "M68",      "M69",      "M70",      "M71",      "M72",      "M73",      "M74",      "M75",      "M76",      "M77",      "M78",      "M79",      "M80",      "M81",      "M82",      "M83",      "M84",      "M85",      "M86",      "M87",      "M88",      "M89",      "M90",      "M91",      "M92",      "M93",      "M94",      "M95",      "M96",      "M97",      "M98",      "M99",     "M100",     "M101",     "M102",     "M103",     "M104",     "M105",     "M106",     "M107",     "M108",     "M109",     "M110",     "M111",     "M112",     "M113",     "M114",     "M115",     "M116",     "M117",     "M118",     "M119",     "M120",     "M121",     "M122",     "M123",     "M124",     "M125",     "M126",     "M127",     "M128",     "M129",     "M130",     "M131",     "M132",     "M133",     "M134",     "M135",     "M136",     "M137",     "M138",     "M139",     "M140",     "M141",      "T1A",      "T1B",      "T1C",      "T2A",      "T2B",      "T2C",      "T3A",      "T3B",      "T3C",      "T4A",      "T4B",      "T4C",      "T5A",      "T5B",      "T5C","SEQ_CNTR",  "GCMS_GMT","GCMS_DATE",   "GCMS_TIME","AB","SUBSWP","SCN_CNT",  "MET_TIME"
2005-01-14T10:57:36.213,   8800477, 6435.453,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1742.1,     2613.2,        0.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     2395.4,     4355.4,    23301.3,   348432.0,   266768.2,     3702.0,        0.0,      217.7,      217.7,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1088.8,   251742.1,    31358.8,  2731707.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,     5008.7,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,   125435.5,   125435.5,   125435.5,   183144.5,   183144.5,   195993.0,        0.0,        0.0,        0.0,     64393, 1162661.377, 2005-01-14, T10:57:41.376,   B,     128,       75, 92835.45313
2005-01-14T10:57:38.025,   8800593, 6437.266,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,      653.3,     1959.9,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1742.1,     3702.0,    27003.4,   331228.2,   266768.2,     3266.5,        0.0,        0.0,      653.3,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,   266768.2,    31358.8,  2635018.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     3702.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   115200.3,   115200.3,   105400.6,   183144.5,   195993.0,   183144.5,        0.0,        0.0,        0.0,     64394, 1162662.377, 2005-01-14, T10:57:42.376,   B,     128,       77, 92837.26563
2005-01-14T10:57:39.900,   8800713, 6439.141,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1742.1,     1524.3,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      871.0,     2177.7,    26132.4,   298127.1,   222996.5,     3919.8,        0.0,        0.0,      217.7,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,   170731.7,    31358.8,  2635018.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     5879.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,   125435.5,   125435.5,   125435.5,   195993.0,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64396, 1162664.377, 2005-01-14, T10:57:44.376,   B,     128,       79, 92839.14063
2005-01-14T10:57:41.775,   8800833, 6441.016,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     2613.2,     3048.7,      653.3,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,     3048.7,    16114.9,   282229.9,   195993.0,     2831.0,        0.0,        0.0,      217.7,      435.5,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,     1088.8,   183144.5,    26350.1,  2587326.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     4573.1,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,   115200.3,   115200.3,   115200.3,   195993.0,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64398, 1162666.502, 2005-01-14, T10:57:46.501,   B,     128,       81, 92841.01563
2005-01-14T10:57:43.650,   8800953, 6442.891,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     2831.0,     2177.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1524.3,     3484.3,    18074.9,   282229.9,   170731.7,     2831.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1088.8,   183144.5,    26785.7,  2587326.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     5662.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,   115200.3,   115200.3,   125435.5,   195993.0,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64399, 1162667.627, 2005-01-14, T10:57:47.626,   B,     128,       83, 92842.89063
2005-01-14T10:57:45.525,   8801073, 6444.766,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1959.9,     1959.9,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      871.0,     2613.2,    15679.4,   266768.2,   158754.3,     1742.1,      217.7,        0.0,      217.7,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,   136106.2,    25696.8,  2540070.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,     5444.2,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,      217.7,      217.7,        0.0,   125435.5,   125435.5,   115200.3,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64401, 1162669.627, 2005-01-14, T10:57:49.626,   B,     128,       85, 92844.76563
2005-01-14T10:57:47.400,   8801193, 6446.641,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     3048.7,     1959.9,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,     1306.6,    19163.7,   251742.1,   147212.5,     2395.4,        0.0,        0.0,      653.3,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   158754.3,    23736.9,  2587326.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     5008.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,   115200.3,   115200.3,   125435.5,   195993.0,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64403, 1162671.752, 2005-01-14, T10:57:51.751,   B,     128,       87, 92846.64063
2005-01-14T10:57:49.275,   8801313, 6448.516,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1742.1,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,     1742.1,    15243.9,   251742.1,   147212.5,     2177.7,        0.0,        0.0,        0.0,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,   158754.3,    27656.7,  2540070.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     5662.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,      217.7,        0.0,   125435.5,   125435.5,   115200.3,   183144.5,   195993.0,   183144.5,        0.0,        0.0,        0.0,     64404, 1162672.751, 2005-01-14, T10:57:52.750,   B,     128,       89, 92848.51563
2005-01-14T10:57:51.275,   8801441, 6450.516,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1524.3,     1306.6,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,     2177.7,    12412.8,   237151.5,   125435.5,     1088.8,        0.0,      217.7,      435.5,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   115200.3,    25479.0,  2731707.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     5226.4,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   115200.3,   125435.5,   125435.5,   183144.5,   183144.5,   195993.0,        0.0,        0.0,        0.0,     64406, 1162675.127, 2005-01-14, T10:57:55.126,   B,     128,       91, 92850.51563
2005-01-14T10:57:53.088,   8801557, 6452.328,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1088.8,     2177.7,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,     2177.7,    13719.5,   237151.5,   105400.6,     2395.4,        0.0,      435.5,      871.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,   125435.5,    26350.1,  2731707.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     3484.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,      217.7,        0.0,        0.0,      217.7,   125435.5,   115200.3,   125435.5,   183144.5,   195993.0,   183144.5,        0.0,        0.0,        0.0,     64408, 1162677.126, 2005-01-14, T10:57:57.125,   B,     128,       93, 92852.32813
2005-01-14T10:57:54.963,   8801677, 6454.203,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1742.1,     1306.6,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1088.8,     2613.2,    15679.4,   237151.5,   115200.3,     1088.8,        0.0,        0.0,      217.7,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,   125435.5,    21341.4,  2731707.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     3702.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,   115200.3,   125435.5,   125435.5,   183144.5,   183144.5,   195993.0,        0.0,        0.0,        0.0,     64410, 1162679.252, 2005-01-14, T10:57:59.251,   B,     128,       95, 92854.20313
2005-01-14T10:57:56.838,   8801797, 6456.078,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1742.1,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1306.6,     2177.7,     6533.1,   105400.6,    96036.5,      653.3,      217.7,      435.5,      217.7,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      653.3,    48998.2,     6097.5,   588850.1,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     3484.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,      217.7,        0.0,        0.0,        0.0,        0.0,   125435.5,   115200.3,   125435.5,   183144.5,   195993.0,   183144.5,        0.0,        0.0,        0.0,     64411, 1162680.377, 2005-01-14, T10:58:00.377,   B,     128,       97, 92856.07813
2005-01-14T10:57:58.713,   8801917, 6457.953,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,      871.0,     1524.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1306.6,     7621.9,    87108.0,    62935.5,     1306.6,      217.7,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    48998.2,     6750.8,   658754.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     3048.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,        0.0,   115200.3,   115200.3,   125435.5,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64413, 1162682.501, 2005-01-14, T10:58:02.500,   B,     128,       99, 92857.95313
2005-01-14T10:58:00.572,   8802036, 6459.813,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,      871.0,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,     1306.6,     4355.4,    70557.4,    55749.1,      217.7,        0.0,      217.7,      217.7,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    55749.1,     4790.9,   611716.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1524.3,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      435.5,        0.0,      217.7,   125435.5,   115200.3,   115200.3,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64415, 1162684.627, 2005-01-14, T10:58:04.626,   B,     128,      101, 92859.81250
